id_lieu;id_local;nom_lieu;ad_lieu;com_lieu;insee;type;date_maj;ouvert;source;Xlong;Ylat;nbre_pl;nbre_pmr;duree;horaires;proprio;lumiere;comm
60338-C-001;;E. Leclerc Lacroix Saint Ouen;Parking hypermarché Zac des Jardins. rue Gabrielle Chanel;LACROIX ST OUEN;60338;Supermarché;29/08/2019;True;226000016.0;2.775761;49.358357;;;;;;;D12 Axe L'aigle - Vimoutiers
60441-C-001;;Station Total Bois de Lihus;Bois de Lihus;MOYVILLERS;60441;Supermarché;29/08/2019;True;226000016.0;2.625954;49.402895;;;;;;;D438 Axe Alenéon Rouen -intersection D12 - Centre routier
60500-C-001;;E.Leclerc Drive Plessis;Centre commercial Les Portes du Valois;LE PLESSIS BELLEVILLE;60500;Supermarché;29/08/2019;True;226000016.0;2.748543;49.097212;;;;;;;Centre ville.Lycée Napoléon. Gymnase Pichot - Axe Paris - Argentan
60509-C-001;SANEF - 93650;Covoiturage SANEF Paris-Oise / Pont Sainte Maxence;A1 Sortie 9;PONT STE MAXENCE;60509;Sortie d'autoroute;02/06/2022;True;632050019.0;2.696063781;49.32116896;102.0;3.0;;24-juil;SANEF;True;Centre ville. Eglise St barthélémy - Axe l'Aigle - Lisieux-Rugles
60590-C-001;;Parking Rue du Marechal Leclerc;Rue du Marechal Leclerc;ST OMER EN CHAUSSEE;60590;Parking;29/08/2019;True;226000016.0;2.00285;49.531999;;;;;;;Parking salle des fétes. Axe Le Sap - Gacé
60612-C-001;SANEF - 93489;Parking covoiturage SANEF Senlis-Bonsecours;A1 Sortie 8;SENLIS;60612;Sortie d'autoroute;02/06/2022;True;632050019.0;2.60960436;49.2076094;37.0;2.0;;24-juil;SANEF;True;Axe Ecouché - Flers
61006-C-001;;Aire des Pétures d'Argentan;Boulevard Victor Hugo;ARGENTAN;61006;Aire de covoiturage;29/08/2019;True;226100014.0;-0.0216827;48.7345165;;;;;;;
61008-C-001;;Aire de covoiturage d'Aube;Place de la salle des fétes. Route de Brethel;AUBE;61008;Aire de covoiturage;29/08/2019;True;226100014.0;0.545356;48.739541;;;;;;;D932 - D31 Axe Gacé-Mortagne et L'Aigle-Alenéon
61057-C-001;;Aire de la Liberté du Bourg Saint Léonard;Le Bourg - Rond point;LE BOURG ST LEONARD;61057;Aire de covoiturage;29/08/2019;True;226100014.0;0.1055746;48.7611626;;;;;;;Axe Trun - Falaise
61072-C-001;;Aire de Canapville;Route de l'église;CANAPVILLE;61072;Aire de covoiturage;29/08/2019;True;226100014.0;0.2703939;48.9476461;;;;;;;Route L'Aigle Mortange D930
61122-C-001;;Aire de Coulmer;Le Bourg;COULMER;61122;Aire de covoiturage;29/08/2019;True;226100014.0;0.2972182;48.7744194;;;;;;;
61139-C-001;;Aire de Crouttes;Le Haut de Crouttes;CROUTTES;61139;Aire de covoiturage;29/08/2019;True;226100014.0;0.140359;48.9223639;3.0;;;;;;Parking du stade. Axe Argentan - L'Aigle
61140-C-001;;Aire de covoiturage de Crulai;Place de l'église. Rue de la Mairie;CRULAI;61140;Aire de covoiturage;29/08/2019;True;226100014.0;0.665129;48.704838;;;;;;;Proximité de la Gendarmerie. Axe Vimoutiers - Lisieux
61150-C-001;;Aire de covoiturage d'Echauffour;4 Avenue des Marronniers;ECHAUFFOUR;61150;Aire de covoiturage;29/08/2019;True;226100014.0;0.387398;48.741853;;;;;;;
61153-C-001;;Aire de la Gare d'Ecouché les Vallées;29. avenue du Maréchal Leclerc - Ecouché;ECOUCHE LES VALLEES;61153;Aire de covoiturage;29/08/2019;True;226100014.0;-0.1209581;48.7156431;;;;;;;
61167-C-001;;Aire de covoiturage de Monnai;70 Le Bourg Monnai;LA FERTE EN OUCHE;61167;Aire de covoiturage;29/08/2019;True;226100014.0;0.398456;48.89079;;;;;;;Axe Rénes - Flers
61173-C-001;;Aire du Pays D'Argentan (Flunch & Station service);11 Les Vingt Acres;FONTENAI SUR ORNE;61173;Aire de covoiturage;29/08/2019;True;226100014.0;-0.056297;48.721681;;;;;;;
61214-C-001;;Eglise St Barthélémy;2-8 Avenue du Pays d'Ouche;L AIGLE;61214;Aire de covoiturage;29/08/2019;True;226100014.0;0.633871;48.768305;;;;;;;
61275-C-001;;Stade Guy JEAN du Merlerault;21. route de Granville;LE MERLERAULT;61275;Aire de covoiturage;29/08/2019;True;226100014.0;0.2804005;48.7001636;;;;;;;
61294-C-001;;Aire de la Potence de Mortrée;Rue de la Potence;MORTREE;61294;Aire de covoiturage;29/08/2019;True;226100014.0;0.0829452;48.6397964;;;;;;;Intersection D926 et D932 - Axe Gacé - Moulins la marche - Mortagne et L'aigle Argentan
61297-C-001;;Aire de covoiturage de Moulins la Marche;Salle des fétes. 6 Rue Jean Gabin;MOULINS LA MARCHE;61297;Aire de covoiturage;29/08/2019;True;226100014.0;0.475552;48.651684;;;;;;;
61310-C-001;;Aire la Supérette de Nonant le Pin;35 Grande Rue;NONANT LE PIN;61310;Aire de covoiturage;29/08/2019;True;226100014.0;0.2203262;48.7065878;;;;;;;
61344-C-001;;Eglise de Rénes;8 rue de la Fées d'Argouges;RANES;61344;Aire de covoiturage;29/08/2019;True;226100014.0;-0.2097335;48.6410011;;;;;;;
61386-C-001;;Aire de covoiturage St Evroult Notre Dame du Bois;Etang des Saints Péres. Mont-Deraine;ST EVROULT NOTRE DAME DU BOIS;61386;Aire de covoiturage;29/08/2019;True;226100014.0;0.467081;48.790138;;;;;;;
61389-C-001;;Aire de covoiturage de Ste Gauburge-Ste Colombe;4-6 Rue du Pays d'Auge;STE GAUBURGE STE COLOMBE;61389;Aire de covoiturage;29/08/2019;True;226100014.0;0.43343;48.714341;;;;;;;
61422-C-001;;Aire de covoiturage des Aspres;Place de la Mairie. Rue du 1ER Octobre 1959;LES ASPRES;61422;Aire de covoiturage;29/08/2019;True;226100014.0;0.602031;48.689611;;;;;;;Parking du Cocci Market. Axe Argentan - L'Aigle
61456-C-001;;Aire de covoiturage de St Sulpice sur Risle;Parking Cimetiére;ST SULPICE SUR RISLE;61456;Aire de covoiturage;29/08/2019;True;226100014.0;0.658582;48.782439;;;;;;;
61460-C-001;;Salle des fétes du Sap en Auge;27 rue Hubert Laniel - Le Sap;SAP EN AUGE;61460;Aire de covoiturage;29/08/2019;True;226100014.0;0.3393506;48.891137;;;;;;;D13 Axe L'aigle - Gacé
61494-C-001;;Aire du 19 mars 1962;Rue Vital Lenormand - Place du 19 mars 1962;TRUN;61494;Aire de covoiturage;29/08/2019;True;226100014.0;0.0330668;48.8441748;;;;;;;D930 - Axe L'Aigle Rugles
61508-C-001;;Parking Maréchal LECLERC;Rue du Maréchal Leclerc;VIMOUTIERS;61508;Aire de covoiturage;29/08/2019;True;226100014.0;0.2021002;48.9294585;;;;;;;Proximité salle polyvalente et cimetiére. Axe Argentan - Alenéon
62014-C-001;;Aire de covoiturage D'Aire-Sur-La-Lys;Rue des Alliés. 62120 Aire-sur-la-Lys;AIRE SUR LA LYS;62014;Aire de covoiturage;29/08/2019;True;226200012.0;2.389991;50.636921;15.0;;;;;;
62022-C-001;;Aire de covoiturage de Colembert;111 Route Nationale du Plouy. 62142 Colembert;ALINCTHUN;62022;Aire de covoiturage;29/08/2019;True;226200012.0;1.806634;50.740555;48.0;;;;;;
62038-C-001;SANEF - 138848;Covoiturage SANEF Ardres;A26 Sortie 2;ARDRES;62038;Sortie d'autoroute;02/06/2022;True;632050019.0;2.061012;50.819292;25.0;2.0;;24-juil;SANEF;True;
62040-C-001;;Aire de covoiturage D'Arques;78 Le Ponchel. 62510 Arques;ARQUES;62040;Aire de covoiturage;29/08/2019;True;226200012.0;2.331769;50.730011;26.0;;;;;;
62041-C-001;SANEF - 128576;Covoiturage SANEF Arras;A1 Sortie 15;ARRAS;62041;Sortie d'autoroute;02/06/2022;True;226200012.0;2.863659;50.269056;50.0;2.0;;24-juil;SANEF;True;
62045-C-001;;Aire de covoiturage de L'Atrébatie;2 Route nationale. 62690 Aubigny-en-Artois;AUBIGNY EN ARTOIS;62045;Aire de covoiturage;29/08/2019;True;226200012.0;2.580211;50.345505;19.0;;;;;;
62083-C-001;;Aire de covoiturage de Barlin;entrée D57E2 proche carrefour R du Vieil Houdain R de Fresnicourt (ancien CER). prés échangeurs D301-D179 D57E2;BARLIN;62083;Aire de covoiturage;29/08/2019;True;226200012.0;2.606724;50.443918;41.0;1.0;;24-juil;;False;16 attaches pour vélo disponibles
62270-C-001;;Aire de covoiturage de Divion;Diffuseur croisement D301-302-941;DIVION;62270;Aire de covoiturage;29/08/2019;True;226200012.0;2.519311;50.473433;49.0;4.0;;24-juil;;False;11 attaches pour vélo disponibles
62297-C-001;;Aire de covoiturage D'Eperlecques;48 Rue de Bleue Maison. 62910 éperlecques;EPERLECQUES;62297;Aire de covoiturage;29/08/2019;True;226200012.0;2.195075;50.821249;53.0;;;;;;
62350-C-001;SANEF - 138849;Covoiturage SANEF Béthune;A26 Sortie numéro6 aprés le péage accés par D943 direction Bruay;FOUQUIERES LES BETHUNE;62350;Sortie d'autoroute;02/06/2022;True;226200012.0;2.619762;50.514686;49.0;2.0;;24-juil;;True;
62397-C-001;;Aire de covoiturage de Guénes;64 Rue Narcisse Boulanger. 62340 Guines;GUINES;62397;Aire de covoiturage;29/08/2019;True;226200012.0;1.872154;50.871161;15.0;;;;;;
62401-C-001;;Aire de covoiturage D'Haisnes;D841. 62138 Haisnes;HAISNES;62401;Aire de covoiturage;29/08/2019;True;226200012.0;2.801962;50.521748;48.0;;;;;;
62480-C-001;;Aire de covoiturage de Labourse Noeux;A26 Sortie numéro6.1 ZI rue Lavoisier;LABOURSE;62480;Aire de covoiturage;29/08/2019;True;226200012.0;2.684236;50.4821;43.0;3.0;;24-juil;;;Transports en commun a proximité. 9 attaches pour vélo disponibles
62516-C-001;;Aire de covoiturage de Lillers;Rue du Général de Gaulle. 62190 Lillers;LILLERS;62516;Aire de covoiturage;29/08/2019;True;226200012.0;2.464363;50.557934;65.0;;;;;;
62524-C-001;;Aire de covoiturage de desvres;12 Rue du Rossignol. 62240 Longfossé;LONGFOSSE;62524;Aire de covoiturage;29/08/2019;True;226200012.0;1.818;50.669917;42.0;;;;;;
62548-C-001;;Aire de covoiturage de Marck;1051 Avenue Franéois Mitterrand. 62730 Marck;MARCK;62548;Aire de covoiturage;29/08/2019;True;226200012.0;1.965316;50.94748;22.0;;;;;;
62549-C-001;;Aire de covoiturage de Marconnelle;D136. 62140 Marconne;MARCONNE;62549;Aire de covoiturage;29/08/2019;True;226200012.0;2.025035;50.365672;17.0;;;;;;
62628-C-001;;Aire de covoiturage de Noyelles-Sous-Lens;ZA Légére. 87 Rue Jean Monnet. 62221 Noyelles-sous-Lens;NOYELLES SOUS LENS;62628;Aire de covoiturage;29/08/2019;True;226200012.0;2.865218;50.431761;57.0;;;;;;
62691-C-001;;Aire de covoiturage des Escardalles;D77. 62129 Clarques;ST AUGUSTIN;62691;Aire de covoiturage;29/08/2019;True;226200012.0;2.260999;50.663065;49.0;;;;;;
62748-C-001;;Aire de covoiturage de Saint-Folquin;592 Rue Léon Coustre. 62370 Saint-Folquin;ST FOLQUIN;62748;Aire de covoiturage;29/08/2019;True;226200012.0;2.126389;50.949222;48.0;;;;;;
62760-C-001;;Aire de covoiturage de Saint-Martin-D'Hardinghem;D928. 62560 Saint-Martin-d'Hardinghem;ST MARTIN D HARDINGHEM;62760;Aire de covoiturage;29/08/2019;True;226200012.0;2.100939;50.606254;32.0;;;;;;
62765-C-001;SANEF - 93490;Covoiturage Saint-Omer;A26 Sortie 3;ST OMER;62765;Sortie d'autoroute;02/06/2022;True;632050019.0;2.17273618;50.7229756;80.0;2.0;;24-juil;Communauté de Communes du Pays de Lumbres;True;Exploité par Sanef
62773-C-001;;Aire de covoiturage de Samer;352 Avenue Charles de Gaulle. 62830 Samer;SAMER;62773;Aire de covoiturage;29/08/2019;True;226200012.0;1.742569;50.635543;44.0;;;;;;
62794-C-001;;Aire de covoiturage du Pays de Lumbres;Route Départementale 942. 62219 Wisques;SETQUES;62794;Aire de covoiturage;29/08/2019;True;226200012.0;2.172782;50.722833;84.0;;;;;;
62819-C-001;;Aire de covoiturage de Tilques;22 Route Départementale 943. 62500 Tilques;TILQUES;62819;Aire de covoiturage;29/08/2019;True;226200012.0;2.194483;50.778448;46.0;;;;;;
62852-C-001;;Aire de covoiturage des deux-Eglises;Rue du Pont d'Oye. 62162 Vieille-église;VIEILLE EGLISE;62852;Aire de covoiturage;29/08/2019;True;226200012.0;2.051109;50.932966;66.0;;;;;;
62894-C-001;;Aire de covoiturage de La Trésorerie;17 D233E3. 62126 Wimille;WIMILLE;62894;Aire de covoiturage;29/08/2019;True;226200012.0;1.648139;50.771624;37.0;;;;;;
63001-C-001;;Parking du Stade;35 Lotissement Chante Coucou. 63260 Aigueperse;AIGUEPERSE;63001;Parking;29/08/2019;True;226300010.0;3.209142845;46.03019917;;;;;;;
63003-C-001;;Parking Rue St Pierre;5 Rue Saint-Pierre. 63600 Ambert;AMBERT;63003;Parking;29/08/2019;True;226300010.0;3.728722699;45.54739284;;;;;;;
63004-C-001;;Parking Ecole Maternelle;Route des Fades. 63770 Les Ancizes-Comps;LES ANCIZES COMPS;63004;Parking;29/08/2019;True;226300010.0;2.806189832;45.9284413;;;;;;;
63006-C-001;;Parking Mairie;Le Bourg. 63420 Anzat-le-Luguet;ANZAT LE LUGUET;63006;Parking;29/08/2019;True;226300010.0;3.04033781;45.33161375;;;;;;;
63009-C-001;;Places du Foirail;21 Place du Foirail. 63420 Ardes;ARDES;63009;Parking;29/08/2019;True;226300010.0;3.122695225;45.40113299;;;;;;;
63010-C-001;;Parking Croisement Route Nationle Et Rue des Usines;2 Rue des Usines. 63220 Arlanc;ARLANC;63010;Parking;29/08/2019;True;226300010.0;3.724804296;45.41877471;;;;;;;
63028-C-001;;Aire de covoiturage de Bagnols;Mocurade. 63810 Bagnols;BAGNOLS;63028;Aire de covoiturage;29/08/2019;True;226300010.0;2.596802744;45.51389991;;;;;;;
63032-C-001;;Parking Rond Point Rue de La Mourette;265 Rue de la Mourette. 63110 Beaumont;BEAUMONT;63032;Parking;29/08/2019;True;226300010.0;3.098860237;45.74943709;;;;;;;
63038-C-001;;Parking du Stade;13 Rue de la Gazelle. 63610 Besse-et-Saint-Anastaise;BESSE ET ST ANASTAISE;63038;Parking;29/08/2019;True;226300010.0;2.93200902;45.51006442;;;;;;;
63040-C-001;;Parking Salle du Moulin de L'étang;Avenue de la République. 63160 Billom;BILLOM;63040;Parking;29/08/2019;True;226300010.0;3.332541546;45.72338659;;;;;;;
63041-C-001;;Parking de La Poste;Le Bourg. 63640 Biollet;BIOLLET;63041;Parking;29/08/2019;True;226300010.0;2.682719096;45.99251182;;;;;;;
63047-C-001;;Parking Avenue des Etats-Unis;250 Avenue des états Unis. 63150 La Bourboule;LA BOURBOULE;63047;Parking;29/08/2019;True;226300010.0;2.746343886;45.5903989;;;;;;;
63048-C-001;;Parking Route des Granges;2 Route des Granges. 63760 Bourg-Lastic;BOURG LASTIC;63048;Parking;29/08/2019;True;226300010.0;2.558119455;45.64852903;;;;;;;
63051-C-001;;Parking de L'Impasse de La Poste;4 Rue de l'Ailloux. 63500 Brenat;BRENAT;63051;Parking;29/08/2019;True;226300010.0;3.310128043;45.55183921;;;;;;;
63063-C-001;;Parking du Parc;2 Rue du Grillon. 63118 Cébazat;CEBAZAT;63063;Parking;29/08/2019;True;226300010.0;3.098680669;45.82999116;;;;;;;
63069-C-001;;Parking Stade;1 Boulevard de l'Espérance. 63670 Le Cendre;LE CENDRE;63069;Parking;29/08/2019;True;226300010.0;3.1821586;45.71344125;;;;;;;
63070-C-001;;Parking covoiturage;8 Chemin Bartin. 63122 Ceyrat;CEYRAT;63070;Parking;29/08/2019;True;226300010.0;3.06894268;45.73315088;;;;;;;
63084-C-001;;Aire de Repos N89;18 Route nationale. 63450 Chanonat;CHANONAT;63084;Aire de covoiturage;29/08/2019;True;226300010.0;3.046241464;45.70311972;;;;;;;
63093-C-001;;Parking Place de L'Eglise;Le Bourg. 63410 Charbonniéres-les-Vieilles;CHARBONNIERES LES VIEILLES;63093;Parking;29/08/2019;True;226300010.0;2.996730358;45.99505071;;;;;;;
63098-C-001;;Parking du Bourg;D2089;CHASTREIX;63098;Parking;29/08/2019;True;226300010.0;2.734260355;45.51223052;;;;;;;
63102-C-001;;Parking Boulevard des Etats-Unis;18 Boulevard des états Unis. 63290 Chételdon;CHATELDON;63102;Parking;29/08/2019;True;226300010.0;3.51764025;45.97847275;;;;;;;
63113-C-001;;Parking Place Henri dunant;72 Rue des Liondards. 63000 Clermont-Ferrand;CLERMONT FERRAND;63113;Parking;29/08/2019;True;226300010.0;3.08982784;45.76181601;;;;;;;
63116-C-001;;Place de L'Europe;D122. 63460 Combronde;COMBRONDE;63116;Parking;29/08/2019;True;226300010.0;3.08776921;45.99413923;;;;;;;
63121-C-001;;Parking Chemin de La Ronziére;1 Chemin de la Ronziére. 63114 Coudes;COUDES;63121;Parking;29/08/2019;True;226300010.0;3.209745597;45.61231729;;;;;;;
63124-C-001;;Parking du Rond Point Anne-Marie Menut;D212;COURNON D AUVERGNE;63124;Parking;29/08/2019;True;226300010.0;3.170175372;45.74831461;;;;;;;
63126-C-001;;Aire de covoiturage du Crest;D213;LE CREST;63126;Aire de covoiturage;29/08/2019;True;226300010.0;3.143613115;45.68533648;;;;;;;
63132-C-001;;Parking Croisement D997 Et 225;D996. 63590 Auzelles;CUNLHAT;63132;Parking;29/08/2019;True;226300010.0;3.533522717;45.61775617;;;;;;;
63133-C-001;;Parking du Chemin du Vigier;2 Avenue de Compains. 63111 Dallet;DALLET;63133;Parking;29/08/2019;True;226300010.0;3.239504851;45.76803939;;;;;;;
63141-C-001;;Parking Avenue de Pontgibaud;2B Avenue de Pontgibaud. 63830 Durtol;DURTOL;63141;Parking;29/08/2019;True;226300010.0;3.052538162;45.79851882;;;;;;;
63144-C-001;;Place du Marché;11 Chemin de Ronde. 63850 égliseneuve-d'Entraigues;EGLISENEUVE D ENTRAIGUES;63144;Parking;29/08/2019;True;226300010.0;2.827814032;45.40819734;;;;;;;
63148-C-001;;Place du Pré Madame;1 Rue de la Porte Neuve. 63720 Ennezat;ENNEZAT;63148;Parking;29/08/2019;True;226300010.0;3.224065758;45.89564717;;;;;;;
63163-C-001;;Parking D204;24 route de Sancy. La Miouze. 63740 Gelles;GELLES;63163;Parking;29/08/2019;True;226300010.0;2.824155562;45.76166115;;;;;;;
63164-C-001;;Aire de covoiturage de Gerzat;9 Rue Jules Guesde. 63360 Gerzat;GERZAT;63164;Aire de covoiturage;29/08/2019;True;226300010.0;3.141233022;45.82048729;;;;;;;
63165-C-001;;Parking Rue des Lavandiéres;21 Route de Saint-Avit. 63620 Giat;GIAT;63165;Parking;29/08/2019;True;226300010.0;2.468334575;45.80463623;;;;;;;
63175-C-001;;Foirail D'Herment;Foirail d'Herment. 63470 Herment;HERMENT;63175;Parking;29/08/2019;True;226300010.0;2.57079983;45.75479782;;;;;;;
63178-C-001;;Parking Ibis;4 Avenue du Dr Bienfait. 63500 Issoire;ISSOIRE;63178;Parking;29/08/2019;True;226300010.0;3.270568829;45.55142715;;;;;;;
63180-C-001;;Parking Rue de La Gare;2 Rue de la Gare. 63350 Joze;JOZE;63180;Parking;29/08/2019;True;226300010.0;3.302102756;45.86976169;;;;;;;
63192-C-001;;Parking Stade du Lac;Route de Bagnols. 63680 La Tour-d'Auvergne;LA TOUR D AUVERGNE;63192;Parking;29/08/2019;True;226300010.0;2.687159219;45.53298593;;;;;;;
63193-C-001;;Parking Rue Alexandre Vialatte;10 Rue Jean Mermoz. 63370 Lempdes;LEMPDES;63193;Parking;29/08/2019;True;226300010.0;3.206126381;45.77067252;;;;;;;
63196-C-001;;Parking Mairie;3 Rue des Rameaux. 63290 Limons;LIMONS;63196;Parking;29/08/2019;True;226300010.0;3.446375087;45.97384406;;;;;;;
63198-C-001;;Parking du Stade;école de louyberat. 63410 louyberat;LOUBEYRAT;63198;Parking;29/08/2019;True;226300010.0;3.012556;45.933162;;;;;;;
63200-C-001;;Parking Rond Point D54 D6;D6. 63360 Lussat;LUSSAT;63200;Parking;29/08/2019;True;226300010.0;3.21006219;45.84176365;;;;;;;
63201-C-001;;Place de La Mairie;Place de la mairie. Le Bourg. 63350 Luzillat;LUZILLAT;63201;Parking;29/08/2019;True;226300010.0;3.388280412;45.94670012;;;;;;;
63206-C-001;;Parking Route des Combrailles;31 Route des Combrailles. 63410 Manzat;MANZAT;63206;Parking;29/08/2019;True;226300010.0;2.939217951;45.96223265;;;;;;;
63210-C-001;;Parking du Stade;5 Rue Gilbert Agier. 63350 Maringues;MARINGUES;63210;Parking;29/08/2019;True;226300010.0;3.335973488;45.92575783;;;;;;;
63212-C-001;;Parking du Stade;24 Rue de l' Enclos de la Rencontre. 63200 Marsat;MARSAT;63212;Parking;29/08/2019;True;226300010.0;3.087061275;45.88016543;;;;;;;
63226-C-001;;Parking Route de Pérignat;101 Lotissement Chassat. 63115 Mezel;MEZEL;63226;Parking;29/08/2019;True;226300010.0;3.240525642;45.74934011;;;;;;;
63229-C-001;;Parking Croisement D10 Et D229;D10. 63190 Moissat;MOISSAT;63229;Parking;29/08/2019;True;226300010.0;3.358211881;45.7793042;;;;;;;
63231-C-001;;Parking Setforge Gauvin;Chez Racine. 63650 La Monnerie-le-Montel;LA MONNERIE LE MONTEL;63231;Parking;29/08/2019;True;226300010.0;3.626693445;45.87810158;;;;;;;
63235-C-001;;Aire de covoiturage de Montcel;D408. 63460 Montcel;MONTCEL;63235;Aire de covoiturage;29/08/2019;True;226300010.0;3.089559565;46.01252319;;;;;;;
63236-C-001;;Parking Casino;6 Allée George Sand. 63240 Le Mont-Dore;MONT DORE;63236;Parking;29/08/2019;True;226300010.0;2.808437102;45.57400505;;;;;;;
63237-C-001;;Place du Foirail;11 Grand'Rue. 63380 Montel-de-Gelat;MONTEL DE GELAT;63237;Parking;29/08/2019;True;226300010.0;2.584183304;45.93592817;;;;;;;
63244-C-001;;Aire de covoiturage Rue du Stade;26 Rue du Stade. 63200 Cellule;CHAMBARON SUR MORGE;63244;Aire de covoiturage;29/08/2019;True;226300010.0;3.144999816;45.94751444;;;;;;;
63247-C-001;;Parking Office de Tourisme;Rue de Jassaguet. 63790 Murol;MUROL;63247;Parking;29/08/2019;True;226300010.0;2.941625806;45.5728248;;;;;;;
63258-C-001;;Parking Le Bourg O;29 Rue Mal de Lattre de Tassigny. 63880 Olliergues;OLLIERGUES;63258;Parking;29/08/2019;True;226300010.0;3.637202469;45.67605607;;;;;;;
63263-C-001;;Parking Rue de La Liberté;9 Rue de la Liberté. 63870 Orcines;ORCINES;63263;Parking;29/08/2019;True;226300010.0;3.01268208;45.78434231;;;;;;;
63279-C-001;;Parking D149 Face éSancy Assistance;D149;PICHERANDE;63279;Parking;29/08/2019;True;226300010.0;2.767261664;45.46480282;;;;;;;
63281-C-001;;Parking du Cimetiére;256 La Gare. 63330 Pionsat;PIONSAT;63281;Parking;29/08/2019;True;226300010.0;2.690104663;46.11456933;;;;;;;
63283-C-001;;Parking Casino;8 Avenue Gordon Bennett. 63380 Pontaumur;PONTAUMUR;63283;Parking;29/08/2019;True;226300010.0;2.675067799;45.86756383;;;;;;;
63284-C-001;;Parking Avenue des Fréres Lumiéres;6 Avenue des Fréres Lumiére. 63430 Pont-du-Chéteau;PONT DU CHATEAU;63284;Parking;29/08/2019;True;226300010.0;3.227306076;45.79220586;;;;;;;
63285-C-001;;Parking Avenu de Verdun En Face de Clinique Vétérinare;D943;PONTGIBAUD;63285;Parking;29/08/2019;True;226300010.0;2.86077888;45.83364031;;;;;;;
63291-C-001;;Parking Avenue Edouard Vaillant;30 Avenue Edouard Vaillant. 63290 Puy-Guillaume;PUY GUILLAUME;63291;Parking;29/08/2019;True;226300010.0;3.474935459;45.95820527;;;;;;;
63295-C-001;;Parking du Cimetiére;46 Avenue de Vichy. 63310 Randan;RANDAN;63295;Parking;29/08/2019;True;226300010.0;3.354723641;46.02224265;;;;;;;
63297-C-001;;Parking Parmenier;Parmenier. 63160 Reignat;REIGNAT;63297;Parking;29/08/2019;True;226300010.0;3.35454242;45.75137424;;;;;;;
63305-C-001;;Parking Croisement Chemin du Maréchal Et N89;6 Chemin du Marchédial. 63210 Rochefort-Montagne;ROCHEFORT MONTAGNE;63305;Parking;29/08/2019;True;226300010.0;2.8010369;45.68523828;;;;;;;
63308-C-001;;Parking du Stade;1bis Chemin du Breuil. 63130 Royat;ROYAT;63308;Parking;29/08/2019;True;226300010.0;3.041953353;45.76498299;;;;;;;
63319-C-001;;Parking Salle des Fétes;D996. 63660 Saint-Anthéme;ST ANTHEME;63319;Parking;29/08/2019;True;226300010.0;3.914902546;45.5274327;;;;;;;
63327-C-001;;Parking Croisement D421 Et D2009;D2009;ST BONNET PRES RIOM;63327;Parking;29/08/2019;True;226300010.0;3.14122708;45.9239458;;;;;;;
63334-C-001;;Parking 1 Rue des Jardins;4 Rue des Jardins. 63520 Saint-Dier-d'Auvergne;ST DIER D AUVERGNE;63334;Parking;29/08/2019;True;226300010.0;3.482389318;45.67603824;;;;;;;
63338-C-001;;Parking du Rond Point. Bazarland;Rue Jean Moulin. 63700 Saint-éloy-les-Mines;ST ELOY LES MINES;63338;Parking;29/08/2019;True;226300010.0;2.835955032;46.15883563;;;;;;;
63345-C-001;;Parking du Stade;1 Rue de la Poste. 63122 Saint-Génes-Champanelle;ST GENES CHAMPANELLE;63345;Parking;29/08/2019;True;226300010.0;3.016475;45.719449;;;;;;;
63349-C-001;;Place de Villeréal;Place de l'église. 63780 Saint-Georges-de-Mons;ST GEORGES DE MONS;63349;Parking;29/08/2019;True;226300010.0;2.839140291;45.9392145;;;;;;;
63352-C-001;;Parking Lotissement Za des Coustilles;Zone Artisanale Coustilles. 63340 Saint-Germain-Lembron;ST GERMAIN LEMBRON;63352;Parking;29/08/2019;True;226300010.0;3.256313164;45.46142188;;;;;;;
63353-C-001;;Parking de La D999;La Plantade. 63630 Saint-Germain-l'Herm;ST GERMAIN L HERM;63353;Parking;29/08/2019;True;226300010.0;3.543653393;45.45975041;;;;;;;
63354-C-001;;Place de La Liberté;Rue Etienne Maison. 63390 Saint-Gervais-d'Auvergne;ST GERVAIS D AUVERGNE;63354;Parking;29/08/2019;True;226300010.0;2.820205908;46.02943538;;;;;;;
63386-C-001;;Parking Rue des Massagettes;33 Massagettes. 63210 Saint-Pierre-Roche;ST PIERRE ROCHE;63386;Parking;29/08/2019;True;226300010.0;2.813276056;45.73508712;;;;;;;
63397-C-001;;Parking Les Perties;Les Perties. 63950 Saint-Sauves-d'Auvergne;ST SAUVES D AUVERGNE;63397;Parking;29/08/2019;True;226300010.0;2.68546592;45.60819754;;;;;;;
63426-C-001;;Parking Rue du Champ de Foire;Rue du Champ de Foire. 63690 Tauves;TAUVES;63426;Parking;29/08/2019;True;226300010.0;2.624381858;45.55982931;;;;;;;
63453-C-001;;Parking du Cimetiére;39 Avenue Franéois Mitterrand. 63910 Vertaizon;VERTAIZON;63453;Parking;29/08/2019;True;226300010.0;3.295871391;45.77175348;;;;;;;
63454-C-001;;Parking Hotel Restaurant;Doré. 63480 Vertolaye;VERTOLAYE;63454;Parking;29/08/2019;True;226300010.0;3.704673634;45.64504942;;;;;;;
64131-C-001;;Aire de covoiturage Sortie 8 Orthez;Aprés la Sortie 8 Orthez;BIRON;64131;Sortie d'autoroute;04/01/2022;True;226400018.0;-0.75104;43.466361;30.0;3.0;;;;False;
